lat,lon,wait
43.78229013422012,7.494192629233061,10.0
43.783225003931,19.299802780155,165.0
43.78412738531955,19.28855359554291,20.0
43.7842500731028,19.288542873991904,1.0
43.78833315466528,-1.3967093825340273,10.0
43.78866636302384,4.298604542619665,15.0
43.789069226331456,-0.7134375572204842,10.0
43.7896304547353,6.39565229415894,5.0
43.792496391268905,7.603776766346588,18.0
43.7929994308629,7.60540366172791,30.0
43.79328239249236,7.602440357207447,130.0
43.79741635617552,7.486407196651087,150.0
43.798827587282005,7.66853881584238,10.0
43.8010493529485,11.2031847238541,100.0
43.802559604558624,7.592183589935225,1857.5
43.80726348347316,7.594141602514308,10.0
43.80739270212588,7.594040082135342,150.0
43.80770868739547,15.701177358631208,15.0
43.8077742138738,4.37388896942139,210.0
43.8078903533534,28.5713946819305,20.0
43.808630055399284,15.700115203856928,5.0
43.80944301536596,7.7572413682937285,15.0
43.809756278354,21.888582275334,5.0
43.8118621876326,1.36170387268066,12.5
43.813539197635,4.3428224086736,15.0
43.814262193378,25.9283566474915,15.0
43.81488540490143,4.340924620628358,10.0
43.815507356649,10.488337857346,1.0
43.81559376786582,5.033111572265626,20.0
43.815946296753204,18.35357093811066,45.0
43.81813801061383,6.09792709350586,4.0
43.8189554742498,11.173726022243502,20.0
43.82003371115905,4.3360676765442685,5.0
43.823510518686,19.261552656193,10.0
43.82404837313257,4.3277176118937986,5.0
43.82553734416116,-0.7987318038940635,10.0
43.82812791334027,6.225224733352662,30.0
43.82842433099928,25.976709402161227,20.0
43.8298985785982,25.974200963974,45.0
43.83563528169,20.038716887008,15.0
43.8357072799833,11.159902453425504,33.75
43.8372818634654,18.3167088031769,60.0
43.83869446606937,-80.55608367919821,20.0
43.842288665763945,15.898911952972414,5.0
43.84265507180248,-80.56151185208401,30.0
43.842833972902085,18.32782306218908,180.0
43.843399368168,4.3698527814867,5.0
43.8463046377951,6.50891661643982,60.0
43.84705518446973,19.57618832588196,15.0
43.8487651576041,18.3272767066956,49.0
43.848821126696,19.581925962941,10.5
43.84897587281,19.846670721495,10.0
43.84921807513947,22.379631042479804,10.0
43.850794522119884,18.53996032476461,15.0
43.85124713845686,18.54154014587564,80.0
43.85186000694389,18.326182365417484,15.0
43.85249858541867,26.006449699399997,136.0
43.852512700439284,51.087143388208425,1.0
43.85266841998401,19.84253581741361,20.0
43.85267266406358,19.841569304470116,26.25
43.85358531572938,18.36449503898621,15.0
43.85578830001692,4.420680105686189,2.0
43.856366879843,4.4198598861677,36.0
43.85638937867195,15.84652422367391,72.0
43.85661028823059,4.419033229351045,40.0
43.85716371732169,18.447040557862795,60.0
43.858006961087,21.440257071968,30.0
43.8591786866179,18.4345436096191,70.0
43.859700862516,18.4383630752563,32.0
43.8640676211672,5.67939519882202,20.0
43.8642996808783,3.31267833709717,18.0
43.86815492637275,4.438183397056253,30.0
43.868534898029765,4.438935756956705,23.666666666666668
43.8686931742779,5.14100074768066,15.0
43.87102157079599,4.3215730190276345,10.0
43.8743083299339,26.0159575939178,25.0
43.8748615217058,4.448933005333377,62.0
43.87653974684054,26.01660994346416,30.0
43.87661309747086,10.792808294295936,45.0
43.8771389103031,26.016697883606,18.0
43.882996629660624,-78.7215070128453,140.0
43.891100365756145,10.824542641639711,10.0
43.8922330681094,4.92084503173828,15.0
43.894775160305265,22.290229181429552,30.0
43.89724298805107,20.393414497375492,45.0
43.8978846603091,25.9969353675842,28.0
43.89896542583548,20.39466730098866,4.0
43.90127100540799,87.60376596450844,15.0
43.904370859415,18.326137303931,5.0
43.909951449377516,20.407876968383793,20.0
43.911172679286146,18.321134448051456,3.0
43.91182899337465,25.975197242222983,20.0
43.912532715448734,15.51230062490899,10.0
43.91284631822719,-110.63074922560158,10.0
43.91306811485,22.296106909024,30.0
43.914113861805866,20.407971382143714,27.5
43.914562132949136,18.31795120239326,38.0
43.9182831404917,2.11797952651978,23.0
43.918459244528094,-123.01406300072335,15.0
43.92311120029401,18.319039642810825,8.0
43.92457107836482,4.913045287132403,18.0
43.925068201398,12.421331405609,10.0
43.927143263018,4.8094561101749,5.0
43.92853577550465,1.315647449019652,5.0
43.92888957296,22.094458579508,10.0
43.93112425779717,3.7118607759475712,5.0
43.93690957778087,18.80027675628645,150.0
43.937680229389976,-1.0917041301728636,5.0
43.938470185497,4.5977869035599,31.0
43.94274589280005,15.457079410550005,30.0
43.943206917606,4.8155182341798,5.0
43.943816626919705,4.795740556253353,15.0
43.94398606340296,3.7175502777098783,5.0
43.94400199613551,4.797428414225458,30.0
43.944511073110384,4.797597527503811,60.0
43.94557738411888,0.3615703582713918,10.0
43.94573682173465,4.792762372894234,1.0
43.94890279789196,2.8987040519716034,15.0
43.9499839078647,4.82073426246643,15.0
43.95254566669757,12.468962033823752,1.0
43.952780281200816,21.366828918456736,15.0
43.95321547360363,4.820071067360135,20.0
43.95341836899039,4.81324211216479,10.0
43.955905495194,22.853500545174,30.0
43.95755727086097,3.8621213436126762,15.0
43.95834503178166,8.134188294414205,18.0
43.95870125847812,4.745036154985315,10.0
43.95893584562316,4.746980756521197,15.0
43.95914050525533,1.3272514343262205,5.0
43.9594954765491,0.3821879625320435,15.0
43.95964800452845,0.3821638226509095,15.0
43.96434889047827,3.8536470013752218,5.0
43.965588853386734,8.141864776611612,120.0
43.970126964254,19.563772772273,2.0
43.971866632423335,81.22296237948795,5.0
43.97193968157363,19.534418151855203,153.0
43.980401106128,-117.25466012837,120.0
43.982586456518,4.88725304603577,97.0
43.98305037205137,12.49167708173282,30.0
43.99534775041084,12.620183370664938,10.0
43.99542747870179,2.1713962554931414,8.0
43.995736209199,4.4172313215241,10.0
43.999101263539,4.4144847394931,10.0
43.999239654021,21.269363550995,60.0
44.0000582621282,4.702500343323166,405.0
44.003141106711,-124.10149812189,180.0
44.00324557472337,18.166470766067313,1.0
44.003772345046634,22.849984745166275,20.0
44.006831096711686,4.93984499573694,15.0
44.00733659043,22.899269759789,8.0
44.01263673257182,3.1407895088195583,20.0
44.01854928800485,12.546106033829295,10.0
44.01880152396748,2.9660918712614444,10.0
44.02067694038062,-90.50479483602001,20.0
44.02124195586979,20.9314986606114,20.0
44.0285142063204,4.01767873764036,5.0
44.040550632239075,12.568620085715507,30.0
44.04099766500183,0.48107028007507324,10.0
44.05218364859435,1.4090963602067004,10.0
44.055455979709,-121.24338388305,120.0
44.055918492044555,1.0974263548810381,45.0
44.057378220406,22.110884283433,10.0
44.06147453936473,2.130583763122516,45.0
44.06370273214968,15.528876702388057,300.0
44.081278398431415,4.070686817169305,15.0
44.0844716104196,-123.046156167984,37.5
44.088375201299,8.2057657242359,30.0
44.08862179805926,8.207906126975814,180.0
44.08924400243986,12.471049030351546,90.0
44.09122641666594,3.081866741180296,10.0
44.091241828549,3.082875252005,45.0
44.10022996149374,-103.14922606945848,60.0
44.102466187872196,15.464842557906877,73.33333333333333
44.10288806920668,15.264191670019787,10.0
44.10345426095634,15.263666152954524,60.0
44.10677799071009,3.8859515267507354,5.0
44.107104595307,4.098945236215,20.0
44.11064319810411,4.1038818866230296,15.0
44.11115191790528,4.847213413717447,15.0
44.1114272951513,24.342361092567455,20.0
44.111539315598435,27.272810816780726,15.0
44.1117508274084,15.2552837133408,49.0
44.11315884178977,9.850592851641053,120.0
44.1133029872937,9.84004855155945,50.0
44.113651828173325,9.838608741759854,10.0
44.114304359219,15.255256891241,120.0
44.1147227052064,15.437170079823506,0.0
44.11563336085544,15.259825229646193,90.0
44.1156429891306,-103.27173060178899,120.0
44.11643384202681,15.264784336090562,45.0
44.11668861062028,24.35154819488489,15.0
44.11744013763922,15.26895625946045,57.0
44.117512770690574,15.26905202865797,5.0
44.117659115669376,4.108573436737115,7.5
44.11864500923617,3.069807529449353,30.0
44.12363612067404,15.281401498699513,15.0
44.130388342454,28.588626622118,30.0
44.13390404285191,3.0313674509523874,60.0
44.1352637976365,28.6194008588791,60.0
44.136057183168305,4.796356201172147,79.5
44.137458471606,9.916580086506,38.0
44.138990794712,4.0803029537149,18.0
44.13996126155928,15.228387095593945,15.0
44.143429428968865,15.24344993597626,15.0
44.14930732586766,21.105168153942937,15.0
44.151039402456,17.806185722363,44.0
44.151146578619816,21.1145726027371,30.0
44.15140890554656,19.69203615188384,10.0
44.152288928876224,4.80278798400633,5.0
44.15775498725789,3.678500093807422,20.0
44.1653979997719,0.605535507202148,21.0
44.16867289736423,0.6091811656952025,10.0
44.1687303308658,28.5767269134521,23.0
44.170527533373,28.605617522411,15.0
44.18481599221488,4.7511497139930725,15.0
44.18521347013272,15.27536015579586,2.0
44.188762960195,15.429984569546,67.0
44.190123324675,0.61297192331382,10.0
44.19157856139177,15.419599056245934,4.0
44.191863468550245,15.425339563274262,15.0
44.19186707752165,27.325918555274622,15.0
44.19462245640655,4.734678268432618,10.0
44.19497095136648,4.7346117496491775,16.666666666666668
44.1973129177864,4.72982883453369,102.0
44.203045361563,15.443084478379,45.0
44.207354209312804,4.02969503402722,10.0
44.20741957985132,28.616276621817043,20.0
44.210330418087,12.009459972371,5.0
44.21413697755584,4.7241833209996305,13.0
44.215723474446,22.489623069264,18.0
44.21679524594631,19.715607260180036,5.0
44.22354466033131,5.915776133537091,15.0
44.223638435113,22.549994085589,15.0
44.22583964539768,20.240859031679086,2.0
44.2258627101201,15.532402038574222,5.0
44.22648901431095,17.909200787544254,10.0
44.2279269661792,17.672268390655603,5.0
44.228153760846844,80.37349605560968,45.0
44.23090597904841,15.180496215820312,15.0
44.23974424053406,15.572704549973203,1500.0
44.24076162925287,15.564358234432806,22.0
44.25068280000041,15.639250516890964,45.0
44.25245388125672,12.347946166992188,150.0
44.25834424283709,-72.58938646316732,15.0
44.2589702013337,-72.6017761230469,15.0
44.262524187937835,8.44579124450805,30.0
44.267698479636,-78.3465957641602,5.0
44.27229259846304,4.702692925930024,5.0
44.275423284207506,2.4288239479063796,5.0
44.27707099936777,2.437905907630739,5.0
44.27721310783329,19.884028673170747,20.0
44.284526428931976,0.2698093056638358,15.0
44.286935199367406,8.442572593688801,45.0
44.28749009541918,8.442808628082387,360.0
44.28934867099756,2.5533428192137486,30.0
44.290211490437805,4.751031475238284,30.0
44.29231593396641,2.5605861246585215,10.0
44.29344193790358,-78.28331923485074,20.0
44.2951582604266,11.888095378875734,10.0
44.29657505263328,38.75705444813055,15.0
44.2995247195723,4.613297700882025,5.0
44.306954861982945,-90.84316623210547,20.0
44.3085566225901,8.47059845924377,300.0
44.31237438451096,23.86948281526215,15.0
44.317266187068974,5.826568317901898,5.0
44.31771149892679,5.8132647152877635,5.0
44.33157561113265,3.079306125640749,60.0
44.33164223782432,3.0444338321684463,120.0
44.331887818450504,3.0432107448576016,15.0
44.334919119619876,17.270044326783594,22.0
44.33577092541501,3.5863151550293106,15.0
44.336077120884,8.509305859422,120.0
44.34194898530333,77.94245734214817,10.0
44.3428186683222,26.0815966129303,10.0
44.343425111494,-69.793087005619,15.0
44.34362190676803,21.078895636055677,10.0
44.35322062801861,2.926974534988206,15.0
44.35585000529526,9.210220813751437,38.0
44.361112241186206,2.5692858695982754,9.5
44.3637467336945,26.0872077941895,13.0
44.36531555362395,20.19698882102973,25.0
44.36559522475827,7.870663404464723,30.0
44.3688433654655,26.0887956619263,6.5
44.368932074737245,8.610694046704882,180.0
44.370825908282065,7.6516878604888925,5.0
44.37194589594818,8.616594314578286,90.0
44.38151015999249,7.820380032062531,5.0
44.383335717238,19.105238039702,120.0
44.383383293504,12.193395137777,15.0
44.38713264568514,19.10759520530715,15.0
44.392885851283,9.0082826614329,135.0
44.399224121392734,-0.8194094896316529,5.0
44.40045251479206,8.670323789119722,30.0
44.405251142132,26.207416892049,5.0
44.4066228371652,26.2190866470337,25.0
44.4073787527172,8.69078233838081,10.0
44.407404620377,26.235533952713,55.0
44.4083166875847,-1.15975499153137,20.0
44.40992646635163,27.37548136710794,15.0
44.4111715959432,8.90076577663422,60.0
44.416540545854,8.9028160925512,30.0
44.42223764282117,27.37577104568062,30.0
44.42346363736132,24.348823070525444,30.0
44.42493575464614,5.70920446515087,45.0
44.42635969466748,8.948267698287966,120.0
44.42648868522864,8.948463320732822,60.0
44.42702625504576,8.741761744022371,60.0
44.42988436380346,24.35418748855528,30.0
44.4340135071158,26.0047459602356,20.0
44.43404634934335,26.007793486116547,4.666666666666667
44.4341322525361,18.037474751472477,20.0
44.435946246325,25.966825424947,600.0
44.436024485815,25.971947907711,18.0
44.43649207188286,25.966656446457954,4.0
44.441299269820604,6.028243305532285,10.0
44.44389727980813,-0.23656547069549563,20.0
44.45407355423209,8.74525988101941,90.0
44.455054775247,8.7444552183245,240.0
44.456035021926084,11.280639410019479,79.0
44.4572906564461,11.2785547971725,205.5
44.46170940954916,2.973226547241372,15.0
44.46191232952868,-110.84633445739091,20.0
44.463720941049,19.823582266283,30.0
44.4686884031779,-73.1790465116501,15.0
44.469083347069045,1.4299625157218545,20.0
44.471846888449505,-72.67383313179218,10.0
44.47750548071261,5.975223776886196,5.0
44.478906334290016,26.165441274642035,68.0
44.48065832664476,3.4565230607986366,30.0
44.48070368945157,34.13202322972887,20.0
44.481354917047646,4.763461589813478,11.5
44.4819318942828,3.454554319381668,20.0
44.48311023055746,26.17358484864301,30.0
44.48714165419394,26.07910537719811,22.0
44.487311463546,0.18041058722594,45.0
44.491737720872976,11.287216186524516,10.0
44.4967925932771,3.2637848854065954,60.0
44.4968037897555,26.0793542861938,28.0
44.500038278971,22.094006240498,30.0
44.502445950988,11.307459349637,90.0
44.50975594352748,26.082131862638768,30.0
44.51033996241635,-0.047550201416071074,5.0
44.5139934781901,4.779136419296153,23.0
44.515781474953926,-0.2396446466445923,32.0
44.52161288827403,18.586944580077468,30.0
44.52204862616121,11.363680064678192,35.0
44.52639698075032,11.363596916198732,5.0
44.52705334818729,11.351320981982534,120.0
44.5305200616216,15.069205999376267,120.0
44.53144550345394,11.367306947707553,60.0
44.53243593937068,14.915107727049959,15.0
44.53510123731429,-110.81768846511483,15.0
44.535548345829476,7.760666012763978,5.0
44.53896704092521,6.0633029937744745,10.0
44.5395288272305,-0.257577896118164,10.0
44.54099256601406,6.05753490328813,10.0
44.54100824585356,14.4659282859621,2.0
44.54177626195936,33.594633335242015,10.0
44.542152025536,14.898081064231,30.0
44.544080794195374,14.900062189981776,60.0
44.54447278693816,38.14754390716476,5.0
44.54466779246131,33.5380249419205,6.0
44.54618557950221,6.2724509239194965,10.0
44.54767503284586,6.483503988656595,5.0
44.54879385932161,-0.27002817392373146,10.0
44.54937370973176,-0.24462819099426272,0.0
44.554955522989374,15.380191588877365,20.0
44.555380272942664,-123.06338685228671,120.0
44.55555506259758,18.095448017122276,15.0
44.568140173188,20.663170814509,10.0
44.568771856341655,6.185259819030763,45.0
44.56927053184158,6.103580065192367,15.0
44.56997976997005,27.385266065592365,45.0
44.57027212025,6.0832076669904,20.0
44.57343732378833,7.916840851306874,60.0
44.57434767002681,20.647492647172918,20.0
44.57832454302571,2.0720485746859483,40.0
44.580380875684,20.981888339995,24.0
44.5900087516614,-73.1679099798203,10.0
44.59069550971096,20.956945419309356,5.0
44.59373550953,2.0330295925904,15.0
44.59424173016223,4.390715003013753,5.0
44.594333409706,-69.617493510247,5.0
44.60024233282168,-123.2481747865677,10.0
44.602629509058,21.131834552759,5.0
44.60458150653669,2.0545592308044127,15.0
44.606820759617285,21.16699811610239,20.0
44.611212440507,22.711343467388,16.0
44.612941361728176,4.408052802085731,8.0
44.614625408043224,-1.072156190872692,5.0
44.61474572587821,14.97743276476822,10.0
44.61504456418,14.977728367003,90.0
44.61576688920599,-1.1023020744323744,10.0
44.6170804619799,-1.13712787628174,5.0
44.62545216296417,22.691639006133137,20.0
44.628216248145215,-0.9006790583083146,15.0
44.638046626110665,15.3909190172847,45.0
44.6440902216963,4.329898595809782,15.0
44.64422762294089,-0.43379044532776273,30.0
44.645376437267274,-93.29407131673837,15.0
44.648696802591736,-110.84247207640988,10.0
44.64918911644278,4.440507531166033,10.0
44.6531042982325,-1.15902006626129,15.0
44.655256827718,-1.2517461776767,5.0
44.65780584030778,1.5686073303224988,60.0
44.6588091059909,-0.454119443893433,10.0
44.659377930179,21.701246737911,120.0
44.66135824429904,10.856421232224625,60.0
44.662380807895914,-111.10000705716386,5.0
44.663708587443615,10.856399774551011,70.0
44.665721682949,22.524856566841,33.0
44.66681425187929,-110.74475383759116,10.0
44.66778521478811,4.794172883033859,13.0
44.672917985239714,-123.22248458862306,15.0
44.673121450849,22.538673579809,8.0
44.692797242018514,14.391994936855408,5.0
44.6973390572308,-73.1073564291,20.0
44.69825311444644,1.581206560135091,60.0
44.70007881334317,3.2834261655807495,30.0
44.70023729896142,18.06376361846884,10.0
44.70444104346335,20.573330037213967,15.0
44.704482909697525,-123.04968207645041,60.0
44.709242927825656,18.492530822752787,30.0
44.7097954439796,-122.11117029190065,120.0
44.71135956648931,11.516418457031252,10.0
44.71377543222981,20.412833690643314,5.0
44.71681770420333,20.556071688831345,136.0
44.72134608533306,-75.52394306659826,5.0
44.721793041606,21.627666652295,8.0
44.72201597357641,5.01499244570686,13.0
44.72430354486839,20.41791915893555,20.0
44.72464389464126,-0.5276917454725322,95.0
44.7260948867052,20.5412149429321,42.0
44.72722711524151,20.419537067412342,65.0
44.730638067305115,20.419880390165016,86.0
44.73331530696606,18.096085766930543,240.0
44.73465825868969,18.096748888492588,2.0
44.73490976713731,4.601890146732331,5.0
44.735497895669,22.41479843865,5.0
44.735672188986,19.732204913693,15.0
44.73664362136822,20.33657312393189,10.0
44.736845864931446,4.615746974945578,5.0
44.7398332967319,19.692636966708204,38.0
44.74146003138835,20.358896253501374,70.0
44.743460685147,-93.278594967781,30.0
44.74379216814908,-0.7041088342670253,23.0
44.744020494649,-0.706086158752441,35.0
44.745670536849026,-0.7014105319982465,41.0
44.7481241354642,5.3794898986838,10.0
44.750638585196,19.707442760068,30.0
44.7513659495993,-63.6640548706055,18.0
44.755286219101,21.516292333087,10.0
44.7557281055726,4.7905411720276785,12.0
44.756337599144,19.711519717762,21.0
44.757998435747304,4.792536735534284,15.0
44.759285932347865,4.750624537467966,5.0
44.75974302483236,5.3611543178558705,5.0
44.763452958376824,33.87064361572054,10.0
44.7635250449977,20.5282652378082,105.0
44.7642923440357,5.362485753936779,5.0
44.767108065296355,-91.42164361476394,10.0
44.77184295184915,20.28011798858643,5.0
44.7720866819708,-0.6536865234375,60.0
44.7754530990536,-0.556955337524414,15.0
44.77571613543837,28.68895912170425,15.0
44.776851315709,-0.56665390674592,41.0
44.777258059500326,-0.5669702269968347,7.5
44.779841762944,20.50479054450779,13.0
44.78041858673,20.499157905539,17.0
44.78043673929185,20.499101032319235,35.0
44.7805175876096,20.4944050312042,35.0
44.783858935443625,17.192879034937736,60.0
44.784947698852676,-0.6831720471382142,4.0
44.785429336354,-0.594549179077148,40.0
44.7868993830061,-81.12640043426686,30.0
44.787689262431,20.472867429253,5.0
44.791052866385414,17.199266195297813,20.0
44.7912619710996,-0.605556964874268,19.0
44.79391957835928,11.572144031524658,10.0
44.795377379851,20.456081200065,60.0
44.7975736493136,20.4511168599129,111.0
44.79921454925748,-0.5984888076782126,5.0
44.803437895225905,4.7879246090441905,10.0
44.81219534663124,11.632636965842657,60.0
44.82057350558297,34.80704590082072,60.0
44.8209946743524,-0.540733337402344,45.0
44.82125267505739,15.882162749773707,5.0
44.823213580438754,20.2823489904368,10.0
44.8237266346062,-0.544466972351074,45.0
44.823920963650096,-0.5446139574050184,13.0
44.82410359663,20.491420268568,8.0
44.82545899873998,24.915493036238153,120.0
44.82695715845469,0.5018177032471254,20.0
44.82705988405381,10.378966569900477,60.0
44.8309173874,20.3708839416504,45.0
44.8309934752257,20.369735956192,60.0
44.831545390004514,20.368848681441698,93.0
44.83172799862452,20.369508504874112,99.0
44.8317961956671,20.3689312934875,61.666666666666664
44.83181169405245,-0.5589530467987478,20.0
44.83206277960125,-0.6710345149039874,3.0
44.833461369556,20.364072322688,23.0
44.834809431877744,20.264719963078804,52.0
44.83565774815879,-91.45219302177468,5.0
44.839526368551,20.231739521012,30.0
44.840454494493,-0.75171804428401,5.0
44.8412986429639,20.5034977197647,10.0
44.8417512824955,20.5050373077393,33.0
44.84281331686501,-0.5032466714228857,10.0
44.842949709785,-0.67017889023522,5.0
44.84420254726284,0.922123993498016,15.0
44.84675290273161,15.655968189239504,200.0
44.852167595863996,3.3361315727233887,180.0
44.86331818663958,11.061996459961549,20.0
44.86508997848976,-0.5158786241958085,30.0
44.866422443043,4.865796470643,6.0
44.86673924569906,4.864967481060921,25.0
44.867538534389745,-0.49278831481925767,46.666666666666664
44.86773975788234,2.2975909709930424,15.0
44.8684317108844,-0.502238273620605,23.0
44.8687054482373,-0.503139495849609,25.0
44.86914646678985,3.2494533061981206,20.0
44.8734500221752,-0.506186485290527,11.0
44.8737541481905,-0.50661563873291,21.0
44.873765087214714,-0.507420301437378,15.0
44.87695525784475,13.850222468377323,40.0
44.8792281416352,20.6589317321777,105.0
44.879831921531,13.864053726302,37.0
44.8801100140953,-0.511513352394104,30.0
44.880932096913206,20.659712791442313,5.0
44.880995065845,15.62426948551,122.0
44.881018761445084,13.86624598503139,86.0
44.88380869035578,-0.5081520080565556,30.0
44.884112761624664,-0.508119821548488,25.0
44.88424959317184,-0.5081949234007744,225.0
44.88458632242344,13.87161769739578,2.0
44.884730913159,13.871340016362,30.0
44.88557920207123,-0.2683818340301514,20.0
44.886119591687496,13.849476814271108,90.0
44.8875901816741,-0.579788982868195,20.0
44.89083232641637,13.883374571798882,45.0
44.89280851961382,13.84616160392545,15.0
44.89487584904924,4.851674079894506,8.0
44.8961942120646,20.3002452850342,34.0
44.89896250553347,55.99252402782441,10.0
44.90148016458562,6.645535469055061,33.0
44.902149863656675,4.884897261857518,10.0
44.90382803700418,8.36438298225403,50.0
44.903979813441126,20.27960696685614,120.0
44.90425770244005,4.883082747459917,27.0
44.9047665591456,4.88155603408813,15.0
44.90518530434847,4.87985670566588,8.0
44.90627114777953,1.4955782890318887,83.0
44.90683753872962,20.273796558377075,5.0
44.90751002489772,5.626494526862975,32.0
44.907753181800025,5.626371145248362,20.0
44.9081480289,-0.48700332640958,17.0
44.908296991039,2.4219226360297,11.666666666666666
44.90972119512384,19.764536261559257,15.0
44.913053496056,2.4431335449213,3.0
44.91946247430603,24.72132325175153,5.0
44.92004266331645,4.861544609069972,5.0
44.93429289087963,13.890267848964799,20.0
44.93534077258574,8.883352651726087,75.0
44.936449866945,25.962203978827,60.0
44.936924542392255,-92.37393951415518,10.0
44.936935934561845,110.13756179808631,45.0
44.9402630241386,4.83795002102852,10.0
44.948239649309,-92.93216621877649,10.0
44.9543557129942,4.933932065963897,5.0
44.95467079979953,13.849600195887428,5.0
44.958714637683,14.410248041235,45.0
44.96037625383258,13.844728350640827,20.0
44.96069479819111,39.11880880594254,150.0
44.962925458054826,26.00807836343748,10.0
44.96332523951357,-123.22842836380006,30.0
44.9634618825208,19.8126411437988,53.0
44.963715582065,14.413112640465,10.0
44.97178918070767,14.74545800685855,20.0
44.9744529871551,-0.433080196380615,269.0
44.97496937256921,13.844702482222099,30.0
44.975142513396946,-0.4326464831832519,22.5
44.975762495563686,15.648863554002643,5.0
44.9775343690984,7.70039677619934,480.0
44.978273531557,-0.43243019329527,56.0
44.981541435869,7.6451754570033,10.0
44.98174633515658,7.670441865921021,10.0
44.9821940755159,78.3229923248291,35.0
44.983116386390634,20.774779558181933,5.0
44.9834993325401,14.905571937561,30.0
44.9865897136117,14.912958741188,70.0
44.986989381141115,4.564335197210313,30.0
44.98722170899,14.919742583932,15.0
44.98915194491529,-81.29657380990652,3.0
44.99372056892361,-110.69316959379991,10.0
44.995457745806,19.641966819737,68.0
44.99724853814497,34.171541769912295,5.0
44.99916660939,14.899463296307,15.0
45.0063232676788,15.12837537826472,49.0
45.006647288202,20.201490311427,29.0
45.009985354503165,0.37686431407826526,45.0
45.014150449422935,14.89194520511725,20.0
45.0145341438,4.8754577875165,10.0
45.01477866356262,7.668762803077699,20.0
45.01606070574844,-0.4311082363128379,5.0
45.016250313081315,7.668299317359315,60.0
45.01926498558,-0.4152832027544,5.0
45.021658684224,23.268432328282,20.0
45.02313614580516,-123.97003769874574,5.0
45.025410109176654,5.097057874658445,15.0
45.02692967368236,14.497242721438319,10.0
45.027485322647685,-92.96327447891856,30.0
45.028769810722466,6.071091621779488,15.0
45.03146919752238,25.81880451309926,5.0
45.03337026035,21.683832109063,18.0
45.03366496498829,3.0823066234591123,30.0
45.03373509820432,39.129278004169954,90.0
45.034569108236,23.249857664096,10.0
45.03698956397081,37.872738182537724,10.0
45.037675688633,23.299650192261,10.0
45.043717499279566,5.032682418823242,15.0
45.04378306867,78.419180432798,13.0
45.04510881016902,19.000498294829907,13.0
45.04683979879203,19.10669878665842,15.0
45.04806192324957,9.74640766235419,60.0
45.048362349036,5.6683418154757,7.5
45.04868288427267,19.19213676452689,34.0
45.04968422461323,3.9038660377264027,2.0
45.05025849952614,-122.9712975274301,90.0
45.05243485327916,-77.87664270400877,60.0
45.05318225582833,3.909523487091065,5.0
45.05399561887853,5.816907712796819,20.0
45.05523756748336,3.909798236062129,10.0
45.055426777409345,13.686830341814247,5.0
45.05601225913249,37.120539486399636,60.0
45.05645534970491,-123.54598045349123,60.0
45.0568494539495,4.92522239685059,5.0
45.05899641748334,6.038009762763827,5.0
45.059172340126615,-123.60956490039825,0.0
45.06031130730329,10.840770006179811,120.0
45.062234289959285,9.652526011270622,60.0
45.062590463681474,37.08157235383019,30.0
45.063931498942075,6.025679111480714,5.0
45.06753119791394,18.493142366418,30.0
45.06917548867985,4.867810249328805,13.0
45.078123261592204,5.310248136520386,10.0
45.078820536677,24.348222255713,15.0
45.07893417639899,13.656572341920734,10.333333333333334
45.08040957828862,13.65320080518464,15.0
45.0807937679202,6.71041488647461,90.0
45.081960697854186,5.765744090080115,15.0
45.0828893650885,7.5399349629879,25.0
45.083025055904784,9.31767010688805,80.33333333333333
45.083699027936255,7.515549659729004,60.0
45.0929136460511,13.6714553833008,11.0
45.09896582705327,1.521142959594666,13.0
45.10229366345208,5.7142630627640765,10.0
45.103010825155,21.274721716305,30.0
45.10324279062894,3.8112386316061024,10.0
45.105719448407285,3.497187495231629,5.0
45.1091770326818,2.8788449764246886,45.0
45.110736556070115,-123.20748567581178,15.0
45.11312539513843,4.805155992507935,10.0
45.12091606790446,24.369523888395697,18.0
45.12157099024592,14.806381702422689,20.0
45.121808569412,14.120419263949,15.0
45.12205359602149,5.699187755584744,30.0
45.12261809451859,14.549837112427122,15.0
45.125840490389,21.275097369666,15.0
45.12676399249783,41.96286821365076,15.0
45.1285841797695,7.69017219543457,45.0
45.130909215563,21.287650856356,120.0
45.131423916272,14.285809636203,5.0
45.132219317355556,21.287189355120088,10.0
45.13331891505197,41.96255707740447,10.0
45.133750246718,24.365811711137,9.0
45.13457968211085,7.715011153826305,25.0
45.135131324628,7.73433208465576,85.0
45.1372580388511,7.72875308990479,60.0
45.1378370060336,7.74188786745071,30.0
45.1390403307831,5.327591300010681,10.0
45.13905574632588,10.070178141395896,60.0
45.141246360243,18.004220723983,22.5
45.141484742490114,18.00519704818726,75.0
45.14192394552948,25.703338623050776,10.0
45.14309691418612,1.4698215723039645,15.0
45.14554871911181,20.084454059599608,75.0
45.145929821220314,14.150352239986994,30.0
45.148378757882504,18.27297592163228,451.0
45.1490708327955,1.4822530746458369,69.0
45.15015285617337,0.7990354299545289,20.0
45.15034986497459,0.7994087934484214,30.0
45.1503722849826,0.798568725585938,10.0
45.1508965106036,0.5713065202287082,30.0
45.154507855556105,5.87101042273389,10.0
45.15543054263503,19.958647727966664,5.0
45.156790551895845,17.822572867055886,30.0
45.160605336248025,1.4400421743709972,20.0
