id,lat,lon,rating,country,wait,name,comment,datetime,reviewed,banned,ip,dest_lat,dest_lon,signal,datetime_ride,gender,age,driver_country,driver_gender,vehicle
92875086528075388884,54.3589914,23.1822141,,LT,37.0,Prino,,2015-07-28 14:25:00.000000,1,0,,52.3015858,13.0213019,ask,2015-07-28 14:25:00.000000,male,55,LV,female,car
65021226580602915797,52.2520523,12.3086909,,D,30.0,Prino,,2015-07-29 9:34:00.000000,1,0,,9.9954637,52.3886797,ask,2015-07-29 9:34:00.000000,male,55,D,,van
86776942581310729397,51.6324768,7.8767173,,D,8.0,Prino,,2015-07-29 13:29:00.000000,1,0,,50.8457302,4.3689113,ask,2015-07-29 13:29:00.000000,male,55,EST,mixed,car
96317916912646961864,21.2936343,52.4581822,,PL,63.0,Prino,,2015-08-06 21:17:00.000000,1,0,,54.3567426,23.181398,ask,2015-08-06 21:17:00.000000,male,55,LT,mixed,car
64509741478310986011,54.9338592,23.9654738,,LT,,Prino,,2015-08-07 6:35:00.000000,1,0,,54.6824775,25.2707212,ask,2015-08-07 6:35:00.000000,male,55,LT,female,car
32337164507767150163,54.6684075,25.1126019,,LT,,Prino,,2015-08-26 9:05:00.000000,1,0,,54.7750108,24.810397,thumb,2015-08-26 9:05:00.000000,male,55,LT,male,car
63525507616638304365,54.7750108,24.810397,,LT,15.0,Prino,,2015-08-26 9:35:00.000000,1,0,,54.816489,24.4364733,ask,2015-08-26 9:35:00.000000,male,55,LT,male,car
17697748390890332045,54.816489,24.4364733,,LT,2.0,Prino,,2015-08-26 9:50:00.000000,1,0,,54.9349774,23.9662069,ask,2015-08-26 9:50:00.000000,male,55,LT,female,car
55191584690974645328,20.6862084,52.155226,,PL,22.0,Prino,,2015-08-26 15:49:00.000000,1,0,,14.6509124,52.3257086,ask,2015-08-26 15:49:00.000000,male,55,PL,female,car
30470215998930200246,14.6509124,52.3257086,,PL,24.0,Prino,,2015-08-26 19:29:00.000000,1,0,,5.6663864,51.4240925,ask,2015-08-26 19:29:00.000000,male,55,PL,,van
86635303650678831982,51.1876375,3.1069275,,B,23.0,Prino,,2015-08-27 12:17:00.000000,1,0,,2.9452765,51.2401858,ask,2015-08-27 12:17:00.000000,male,55,B,female,car
71182912195647458080,51.1852253,3.1062287,,B,34.0,Prino,,2015-08-31 12:56:00.000000,1,0,,50.928651,6.7762458,ask,2015-08-31 12:56:00.000000,male,55,CZ,male,car
61413481010206742643,50.928651,6.7762458,,D,146.0,Prino,,2015-08-31 17:38:00.000000,1,0,,52.4217574,9.5644649,ask,2015-08-31 17:38:00.000000,male,55,RUS,,van
75867845526538850037,52.3026771,13.0135554,,D,55.0,Prino,,2015-08-31 23:22:00.000000,1,0,,54.3567426,23.181398,ask,2015-08-31 23:22:00.000000,male,55,LV,male,car
43214181556827571197,54.3567426,23.181398,,LT,9.0,Prino,,2015-09-01 9:10:00.000000,1,0,,54.9367623,23.89831,ask,2015-09-01 9:10:00.000000,male,55,LT,male,car
9888737401248305533,54.9363623,23.8985331,,LT,17.0,Prino,,2015-09-01 10:31:00.000000,1,0,,54.6705881,25.2262189,thumb,2015-09-01 10:31:00.000000,male,55,LT,male,car
52210109661468591385,54.9354779,23.8704878,,LT,116.0,Prino,,2015-09-06 10:21:00.000000,1,0,,52.3080169,21.0822141,ask,2015-09-06 10:21:00.000000,male,55,LV,mixed,car
9277754322826707557,52.3080169,21.0822141,,PL,35.0,Prino,,2015-09-06 15:26:00.000000,1,0,,19.1797295,51.9447675,ask,2015-09-06 15:26:00.000000,male,55,PL,male,car
57391083871013344158,19.1797295,51.9447675,,PL,40.0,Prino,,2015-09-06 17:17:00.000000,1,0,,17.0914004,52.3297303,ask,2015-09-06 17:17:00.000000,male,55,PL,male,car
30616528787756578529,52.3879612,9.9989039,,D,37.0,Prino,,2015-09-07 1:22:00.000000,1,0,,51.8665311,8.3718469,ask,2015-09-07 1:22:00.000000,male,55,PL,,van
68512142110738833847,51.8665311,8.3718469,,D,,Prino,,2015-09-07 7:20:00.000000,1,0,,51.6324679,7.8766928,ask,2015-09-07 7:20:00.000000,male,55,D,male,car
12889474887850180009,51.1588154,7.2283985,,D,23.0,Prino,,2015-09-07 9:11:00.000000,1,0,,6.2138656,50.8178899,ask,2015-09-07 9:11:00.000000,male,55,D,male,car
99953780499465144905,6.2138656,50.8178899,,D,15.0,Prino,,2015-09-07 10:51:00.000000,1,0,,51.1871687,3.1072231,ask,2015-09-07 10:51:00.000000,male,55,PL,male,car
14199630479568407816,51.2157687,4.4470812,,B,,Prino,,2015-09-09 12:18:00.000000,1,0,,51.2078498,4.5481629,thumb,2015-09-09 12:18:00.000000,male,55,B,female,car
94998340426853331910,51.2078498,4.5481629,,B,10.0,Prino,,2015-09-09 12:33:00.000000,1,0,,13.0154171,52.3024806,ask,2015-09-09 12:33:00.000000,male,55,PL,female,car
47806004660650342640,13.0154171,52.3024806,,D,19.0,Prino,,2015-09-09 22:54:00.000000,1,0,,17.0930134,52.3274357,ask,2015-09-09 22:54:00.000000,male,55,PL,male,car
59160549261895981862,17.0930134,52.3274357,,PL,58.0,Prino,,2015-09-10 2:21:00.000000,1,0,,52.1543803,20.6854122,ask,2015-09-10 2:21:00.000000,male,55,PL,female,car
72880653421821058917,52.1543803,20.6854122,,PL,,Prino,,2015-09-10 8:15:00.000000,1,0,,54.9342766,23.966047,ask,2015-09-10 8:15:00.000000,male,55,LT,male,car
52732613191654649909,54.9342766,23.966047,,LT,31.0,Prino,,2015-09-10 16:19:00.000000,1,0,,54.6951385,25.278593,ask,2015-09-10 16:19:00.000000,male,55,LT,mixed,car
39152968149282212657,51.033509,3.6375684,,B,15.0,Prino,,2015-10-26 11:52:00.000000,1,0,,50.0965452,8.3515463,ask,2015-10-26 11:52:00.000000,male,55,D,male,car
58680306154419444150,50.0965452,8.3515463,,D,67.0,Prino,,2015-10-26 16:54:00.000000,1,0,,48.1249606,11.7579989,ask,2015-10-26 16:54:00.000000,male,55,D,,van
35535332953100848503,49.3560378,11.2042916,,D,45.0,Prino,,2015-10-27 9:22:00.000000,1,0,,50.2869341,10.980454,ask,2015-10-27 9:22:00.000000,male,55,D,male,car
81173954837893289461,50.2871049,10.9773336,,D,239.0,Prino,,2015-10-27 15:28:00.000000,1,0,,50.4354529,10.8850568,thumb,2015-10-27 15:28:00.000000,male,55,D,male,car
28527406163119075690,50.435454,10.8851724,,D,51.0,Prino,,2015-10-27 16:29:00.000000,1,0,,50.6388865,10.6953728,thumb,2015-10-27 16:29:00.000000,male,55,D,male,car
58611912917061584240,50.6417,10.6904732,,D,25.0,Prino,,2015-10-27 17:10:00.000000,1,0,,50.9718399,10.9759134,thumb,2015-10-27 17:10:00.000000,male,55,D,female,car
93600527013369395656,50.9718399,10.9759134,,D,19.0,Prino,,2015-10-27 18:20:00.000000,1,0,,50.8878876,10.9347295,thumb,2015-10-27 18:20:00.000000,male,55,D,female,car
26713087132790496051,50.8945023,10.9289461,,D,,Prino,,2015-10-28 9:21:00.000000,1,0,,10.7256175,50.8977585,thumb,2015-10-28 9:21:00.000000,male,55,D,,van
12907197816176871860,50.8997333,10.7288244,,D,58.0,Prino,,2015-10-28 11:17:00.000000,1,0,,50.9483814,11.1931307,ask,2015-10-28 11:17:00.000000,male,55,D,male,car
96132062982928449031,50.9483814,11.1931307,,D,21.0,Prino,,2015-10-28 11:54:00.000000,1,0,,11.8504338,50.8706849,ask,2015-10-28 11:54:00.000000,male,55,NL,,van
84852487933457795440,11.8504338,50.8706849,,D,79.0,Prino,,2015-10-28 13:41:00.000000,1,0,,52.1309635,12.7519459,ask,2015-10-28 13:41:00.000000,male,55,D,male,car
25367514956731252254,51.6324061,7.8765226,,D,34.0,Prino,,2015-10-28 21:47:00.000000,1,0,,51.209674,4.5475165,ask,2015-10-28 21:47:00.000000,male,55,PL,male,car
68222111839248769224,51.1848974,4.2890292,,B,,Prino,,2015-10-29 6:36:00.000000,1,0,,51.3008934,3.0770188,ask,2015-10-29 6:36:00.000000,male,55,B,female,car
59736531932770230820,50.6546541,5.7085723,,B,86.0,Prino,,2015-11-16 14:36:00.000000,1,0,,8.1144338,52.5388966,ask,2015-11-16 14:36:00.000000,male,55,B,male,car
49114814054155705514,8.1144338,52.5388966,,D,40.0,Prino,,2015-11-16 19:04:00.000000,1,0,,9.5341911,53.2991079,ask,2015-11-16 19:04:00.000000,male,55,NL,mixed,car
13243362662009783956,9.5341911,53.2991079,,D,22.0,Prino,,2015-11-16 20:31:00.000000,1,0,,55.6311297,12.657248,ask,2015-11-16 20:31:00.000000,male,55,DK,mixed,car
41203012345995006429,55.6311297,12.657248,,DK,,Prino,,2015-11-17 6:45:00.000000,1,0,,55.5555054,12.9544287,thumb,2015-11-17 6:45:00.000000,male,55,DK,male,car
23808496964019070937,55.5555054,12.9544287,,S,42.0,Prino,,2015-11-17 8:03:00.000000,1,0,,56.0425979,12.6967905,ask,2015-11-17 8:03:00.000000,male,55,S,male,car
59752341402468122872,56.0297365,12.6001376,,DK,85.0,Prino,,2015-11-17 10:18:00.000000,1,0,,55.7095108,12.4645764,thumb,2015-11-17 10:18:00.000000,male,55,IRQ,,van
35890485539662861385,55.6025256,12.3017405,,DK,4.0,Prino,,2015-11-17 12:25:00.000000,1,0,,55.5615955,12.230428,thumb,2015-11-17 12:25:00.000000,male,55,DK,male,car
25006312500785711625,55.5615955,12.230428,,DK,48.0,Prino,,2015-11-17 13:17:00.000000,1,0,,55.394392,10.1901271,ask,2015-11-17 13:17:00.000000,male,55,DK,male,car
35059911960347988167,10.190978,55.394395,,DK,41.0,Prino,,2015-11-17 15:18:00.000000,1,0,,50.654825,5.7111964,ask,2015-11-17 15:18:00.000000,male,55,DK,male,car
74172232181247309730,50.8539788,4.6575586,,B,59.0,Prino,,2015-11-18 9:50:00.000000,1,0,,50.8351501,4.4278432,ask,2015-11-18 9:50:00.000000,male,55,WAN,male,car
24817738736785957933,50.8711944,4.2872854,,B,5.0,Prino,,2015-11-18 12:23:00.000000,1,0,,50.9299912,4.0178114,thumb,2015-11-18 12:23:00.000000,male,55,B,,van
58026197198385784329,50.9299912,4.0178114,,B,8.0,Prino,,2015-11-18 12:42:00.000000,1,0,,50.9707664,3.8427463,thumb,2015-11-18 12:42:00.000000,male,55,B,male,car
22464553347109924653,51.0349412,3.639565,,B,14.0,Prino,,2015-11-18 14:08:00.000000,1,0,,51.3278202,3.1846343,ask,2015-11-18 14:08:00.000000,male,55,B,male,car
25987537737235752416,51.2976632,12.4350893,,D,10.0,Prino,,2015-11-30 22:20:00.000000,1,0,,51.261361,12.7046802,thumb,2015-11-30 22:20:00.000000,male,55,D,male,car
69730604375162763297,51.261361,12.7046802,,D,16.0,Prino,,2015-11-30 22:50:00.000000,1,0,,51.038648,13.6147253,ask,2015-11-30 22:50:00.000000,male,55,D,male,car
85014336796133454806,51.0998955,13.7359331,,D,,Prino,,2015-12-02 8:20:00.000000,1,0,,52.3182902,13.4988473,thumb,2015-12-02 8:20:00.000000,male,55,D,mixed,car
15686349440943303850,51.3962306,6.1612536,,NL,29.0,Prino,,2015-12-02 20:05:00.000000,1,0,,51.2146275,2.9208214,ask,2015-12-02 20:05:00.000000,male,55,GB,,van
57382738663326372846,54.935493,23.870514,,LT,5.0,Prino,,2016-01-03 9:00:00.000000,1,0,,14.6509124,52.3257086,ask,2016-01-03 9:00:00.000000,male,56,EST,male,car
30581840276662772004,51.1872575,3.1061401,,B,9.0,Prino,,2016-01-04 6:00:00.000000,1,0,,51.2210984,2.939343,ask,2016-01-04 6:00:00.000000,male,56,B,male,truck
99549065937750051469,51.1834282,4.2895562,,B,28.0,Prino,,2016-01-07 15:09:00.000000,1,0,,51.5402236,6.8851502,ask,2016-01-07 15:09:00.000000,male,56,D,,van
24299199866075781565,52.386747,16.4749293,,PL,,Prino,,2016-01-08 8:02:00.000000,1,0,,51.9812182,20.5275193,ask,2016-01-08 8:02:00.000000,male,56,PL,male,car
80121602358656262562,52.1153041,20.6233874,,PL,7.0,Prino,,2016-01-08 11:57:00.000000,1,0,,52.1115729,20.4626503,thumb,2016-01-08 11:57:00.000000,male,56,PL,male,car
40848710708876510321,52.1092724,20.4597802,,PL,14.0,Prino,,2016-01-08 12:30:00.000000,1,0,,52.8235049,21.8866081,ask,2016-01-08 12:30:00.000000,male,56,PL,male,car
40527659721114005039,53.649608,22.4662164,,PL,13.0,Prino,,2016-01-08 17:08:00.000000,1,0,,53.8469072,23.0010724,thumb,2016-01-08 17:08:00.000000,male,56,PL,mixed,car
44049081237469216326,53.8468849,22.9999539,,PL,18.0,Prino,,2016-01-08 17:54:00.000000,1,0,,23.2946136,53.9822279,thumb,2016-01-08 17:54:00.000000,male,56,PL,mixed,car
63997970276056423823,53.9802865,23.2928156,,PL,18.0,Prino,,2016-01-08 18:28:00.000000,1,0,,54.0378847,23.3570822,thumb,2016-01-08 18:28:00.000000,male,56,PL,mixed,car
29222609440540846728,54.0378847,23.3570822,,PL,9.0,Prino,,2016-01-08 18:42:00.000000,1,0,,54.934143,23.9654976,thumb,2016-01-08 18:42:00.000000,male,56,LT,male,car
69179951797474698068,54.934143,23.9654976,,LT,10.0,Prino,,2016-01-08 21:18:00.000000,1,0,,54.7002228,25.2232318,ask,2016-01-08 21:18:00.000000,male,56,LT,mixed,car
89981348223832034236,51.18321,4.2879916,,B,150.0,Prino,,2016-02-08 14:47:00.000000,1,0,,52.9142086,8.4244309,ask,2016-02-08 14:47:00.000000,male,56,GB,male,car
59724693042983845981,52.9142086,8.4244309,,D,23.0,Prino,,2016-02-08 18:29:00.000000,1,0,,53.2986922,9.5319303,ask,2016-02-08 18:29:00.000000,male,56,PL,,van
87163846957811413958,53.2986922,9.5319303,,D,98.0,Prino,,2016-02-08 20:52:00.000000,1,0,,53.4795271,10.0196403,ask,2016-02-08 20:52:00.000000,male,56,TR,male,car
40763552969074924029,53.4847246,10.0255931,,D,35.0,Prino,,2016-02-08 21:57:00.000000,1,0,,53.1113491,9.9837225,ask,2016-02-08 21:57:00.000000,male,56,D,male,car
65935482789674716869,53.1113491,9.9837225,,D,8.0,Prino,,2016-02-08 22:27:00.000000,1,0,,52.4218193,9.5579783,ask,2016-02-08 22:27:00.000000,male,56,D,male,car
43174763439101347871,52.1845122,11.4503059,,D,40.0,Prino,,2016-02-09 8:04:00.000000,1,0,,52.3029216,13.0138577,ask,2016-02-09 8:04:00.000000,male,56,D,male,car
71085334238004653392,52.388287,9.997077,,D,29.0,Prino,,2016-02-09 13:03:00.000000,1,0,,51.5705477,7.102277,ask,2016-02-09 13:03:00.000000,male,56,D,male,car
60331914444023641066,51.5705477,7.102277,,D,136.0,Prino,,2016-02-09 17:23:00.000000,1,0,,6.161227,51.3962264,ask,2016-02-09 17:23:00.000000,male,56,NL,mixed,car
16278166772461988282,51.1878411,3.1067308,,B,10.0,Prino,,2016-02-09 20:55:00.000000,1,0,,51.2152104,2.926509,ask,2016-02-09 20:55:00.000000,male,56,B,male,car
20742847573123259488,50.880152,4.251626,,B,23.0,Prino,,2016-02-23 9:52:00.000000,1,0,,50.8348417,4.3533377,ask,2016-02-23 9:52:00.000000,male,56,MD,male,car
59595246586017308094,50.817993,4.404601,,B,30.0,Prino,,2016-02-23 11:12:00.000000,1,0,,50.600025,4.790266,thumb,2016-02-23 11:12:00.000000,male,56,B,,van
97742165092441347278,50.6000031,4.7899918,,B,19.0,Prino,,2016-02-23 12:01:00.000000,1,0,,49.6052882,6.0792318,ask,2016-02-23 12:01:00.000000,male,56,NL,male,car
47145946231783449469,50.719261,4.583492,,B,83.0,Prino,,2016-02-23 20:09:00.000000,1,0,,50.8123989,4.427375,ask,2016-02-23 20:09:00.000000,male,56,GR,male,car
91830998066132793014,51.03417,3.6380583,,B,20.0,Prino,,2016-02-27 9:32:00.000000,1,0,,50.9286444,6.7761393,ask,2016-02-27 9:32:00.000000,male,56,AL,male,car
35332775808736365209,50.9289994,6.7750757,,D,178.0,Prino,,2016-02-27 14:57:00.000000,1,0,,51.2099287,4.5461595,ask,2016-02-27 14:57:00.000000,male,56,B,male,car
82463138836875986755,51.2099287,4.5461595,,B,42.0,Prino,,2016-02-27 16:49:00.000000,1,0,,51.025446,3.7283334,ask,2016-02-27 16:49:00.000000,male,56,B,male,car
43770493870127444897,51.023483,3.7320536,,B,30.0,Prino,,2016-02-27 18:10:00.000000,1,0,,51.0347957,3.6395836,thumb,2016-02-27 18:10:00.000000,male,56,B,female,car
22058540161259735682,51.03475,3.6396366,,B,46.0,Prino,,2016-02-27 19:01:00.000000,1,0,,51.2150051,2.9296284,ask,2016-02-27 19:01:00.000000,male,56,B,male,car
64422893503909305356,4.2500012,50.8719066,,B,8.0,Prino,,2016-02-29 10:04:00.000000,1,0,,50.8509924,4.440446,ask,2016-02-29 10:04:00.000000,male,56,IR,female,car
45990838471997940702,50.600025,4.790266,,B,31.0,Prino,,2016-02-29 12:58:00.000000,1,0,,49.6361209,5.973685,ask,2016-02-29 12:58:00.000000,male,56,I,male,car
69560755517809016447,49.6360814,5.9717186,,L,15.0,Prino,,2016-02-29 14:47:00.000000,1,0,,50.6198344,3.3393924,ask,2016-02-29 14:47:00.000000,male,56,NL,male,car
27576061783488692516,50.6198344,3.3393924,,B,40.0,Prino,,2016-02-29 17:48:00.000000,1,0,,50.81527,3.2048107,ask,2016-02-29 17:48:00.000000,male,56,B,male,car
98320377781580654469,50.8150536,3.2052414,,B,19.0,Prino,,2016-02-29 18:21:00.000000,1,0,,51.1089449,3.1866318,thumb,2016-02-29 18:21:00.000000,male,56,B,male,car
29582305988309580654,51.1100339,3.1860989,,B,10.0,Prino,,2016-02-29 18:46:00.000000,1,0,,51.1956665,3.2169203,thumb,2016-02-29 18:46:00.000000,male,56,B,mixed,car
29686906607858842323,54.3595123,23.1824761,,LT,108.0,Prino,,2016-03-29 14:52:00.000000,1,0,,52.8218033,21.8875397,ask,2016-03-29 14:52:00.000000,male,56,LT,,van
25715379409314222967,52.8218033,21.8875397,,PL,15.0,Prino,,2016-03-29 18:10:00.000000,1,0,,52.3078769,21.0821114,thumb,2016-03-29 18:10:00.000000,male,56,PL,male,car
75155693564029072453,52.3078769,21.0821114,,PL,14.0,Prino,,2016-03-29 19:57:00.000000,1,0,,52.0293998,20.0041288,ask,2016-03-29 19:57:00.000000,male,56,PL,mixed,car
83506682666420547575,52.0293998,20.0041288,,PL,31.0,Prino,,2016-03-29 21:09:00.000000,1,0,,52.3111825,17.1504952,ask,2016-03-29 21:09:00.000000,male,56,PL,male,car
38653053633292358739,52.3111825,17.1504952,,PL,0.0,Prino,,2016-03-29 22:45:00.000000,1,0,,3.921109,51.071854,ask,2016-03-29 22:45:00.000000,male,56,PL,,bus
44543425128188604122,51.1878234,3.106733,,B,30.0,Prino,,2016-03-30 12:11:00.000000,1,0,,51.2279113,2.9246788,ask,2016-03-30 12:11:00.000000,male,56,B,male,car
13240382247226814925,51.183407,4.2894435,,B,48.0,Prino,,2016-04-01 12:46:00.000000,1,0,,52.1132098,5.1748346,ask,2016-04-01 12:46:00.000000,male,56,NL,,van
86855020459722488942,52.1631911,5.5333726,,NL,77.0,Prino,,2016-04-04 12:35:00.000000,1,0,,6.8524958,52.2813149,ask,2016-04-04 12:35:00.000000,male,56,NL,,van
82595587869956512633,52.2606224,7.8472883,,D,31.0,Prino,,2016-04-04 17:49:00.000000,1,0,,52.2497312,12.3069015,ask,2016-04-04 17:49:00.000000,male,56,NL,female,car
23441963849669479328,51.4690738,7.5963282,,D,25.0,Prino,,2016-04-05 13:50:00.000000,1,0,,7.93509,50.88029,ask,2016-04-05 13:50:00.000000,male,56,NL,,van
31151207260522752599,7.93509,50.88029,,D,34.0,Prino,,2016-04-05 15:05:00.000000,1,0,,50.3554308,8.6929512,ask,2016-04-05 15:05:00.000000,male,56,CH,male,car
32193395412644741201,50.3556997,8.6943477,,D,7.0,Prino,,2016-04-05 16:14:00.000000,1,0,,51.4330493,11.4224936,ask,2016-04-05 16:14:00.000000,male,56,D,male,car
72131667034073098527,51.4330493,11.4224936,,D,30.0,Prino,,2016-04-05 19:26:00.000000,1,0,,12.1383669,51.2901201,ask,2016-04-05 19:26:00.000000,male,56,D,female,car
47685232140703019921,12.1383669,51.2901201,,D,130.0,Prino,,2016-04-05 22:05:00.000000,1,0,,54.3566977,23.181612,ask,2016-04-05 22:05:00.000000,male,56,LT,,van
79146694066155254794,54.937242,23.9002718,,LT,25.0,Prino,,2016-04-06 17:21:00.000000,1,0,,54.6899096,25.2188945,thumb,2016-04-06 17:21:00.000000,male,56,LT,male,car
27326805070177503755,51.0622921,13.5742377,,D,,Prino,,2016-04-23 10:09:00.000000,1,0,,49.356755,11.2015273,ask,2016-04-23 10:09:00.000000,male,56,H,male,car
11761679323257049959,49.7803375,10.2458137,,D,18.0,Prino,,2016-04-23 18:11:00.000000,1,0,,50.0552701,8.9101358,ask,2016-04-23 18:11:00.000000,male,56,ZA,male,car
45275133604113644528,50.0552701,8.9101358,,D,13.0,Prino,,2016-04-23 19:24:00.000000,1,0,,50.0958119,8.3533777,ask,2016-04-23 19:24:00.000000,male,56,NL,male,car
82483309023755657032,50.0964891,8.3515316,,D,16.0,Prino,,2016-04-23 20:30:00.000000,1,0,,49.8138643,8.5788308,ask,2016-04-23 20:30:00.000000,male,56,USA,male,car
25970786377544748389,49.8106382,8.5773614,,D,14.0,Prino,,2016-04-23 23:42:00.000000,1,0,,49.8606844,8.6378171,ask,2016-04-23 23:42:00.000000,male,56,CHN,male,car
25202552719329550775,8.62457,49.81931,,D,,Prino,,2016-04-27 12:58:00.000000,1,0,,51.4672469,7.5954016,thumb,2016-04-27 12:58:00.000000,male,56,D,male,car
35865903894122692489,6.1616118,51.3960978,,NL,50.0,Prino,,2016-04-27 19:02:00.000000,1,0,,3.921109,51.071854,ask,2016-04-27 19:02:00.000000,male,56,B,male,car
75372439437117303081,3.921109,51.071854,,B,62.0,Prino,,2016-04-27 21:28:00.000000,1,0,,51.0365923,3.7121798,ask,2016-04-27 21:28:00.000000,male,56,B,male,car
48472379079112653384,50.8796622,4.2529121,,B,61.0,Prino,,2016-04-29 9:54:00.000000,1,0,,50.7531005,4.951275,invited,2016-04-29 9:54:00.000000,male,56,B,male,car
40274956274455339899,50.7531005,4.951275,,B,3.0,Prino,,2016-04-29 10:29:00.000000,1,0,,50.7060344,5.2499533,ask,2016-04-29 10:29:00.000000,male,56,B,male,car
36087647596132781392,50.8169109,6.215547,,D,184.0,Prino,,2016-04-29 14:44:00.000000,1,0,,50.4414289,7.2247208,ask,2016-04-29 14:44:00.000000,male,56,NL,male,car
18752559192042157665,50.4414289,7.2247208,,D,38.0,Prino,,2016-04-29 16:46:00.000000,1,0,,49.3206055,8.5682281,ask,2016-04-29 16:46:00.000000,male,56,D,male,car
70088598079608094559,49.3206055,8.5682281,,D,28.0,Prino,,2016-04-29 18:56:00.000000,1,0,,49.2424905,8.8778789,ask,2016-04-29 18:56:00.000000,male,56,D,female,car
10473037167934162199,49.2424905,8.8778789,,D,72.0,Prino,,2016-04-29 20:21:00.000000,1,0,,9.6381,49.20567,ask,2016-04-29 20:21:00.000000,male,56,D,male,car
37984219616181751647,9.6381,49.20567,,D,16.0,Prino,,2016-04-29 21:07:00.000000,1,0,,49.3559062,11.2042877,ask,2016-04-29 21:07:00.000000,male,56,H,male,car
42232573008550211022,49.3559062,11.2042877,,D,27.0,Prino,,2016-04-29 22:58:00.000000,1,0,,51.0611011,13.5702033,ask,2016-04-29 22:58:00.000000,male,56,RUS,male,car
28864276442191150884,54.7424557,25.2231793,,LT,,Prino,,2016-05-10 8:31:00.000000,1,0,,55.2692759,24.8116265,thumb,2016-05-10 8:31:00.000000,male,56,LT,,bus
33064699284847484703,55.2704596,24.8109913,,LT,39.0,Prino,,2016-05-10 10:16:00.000000,1,0,,55.6624581,24.3685118,thumb,2016-05-10 10:16:00.000000,male,56,LT,,van
37026175061273258854,24.348305,55.670244,,LT,9.0,Prino,,2016-05-10 11:35:00.000000,1,0,,56.9425948,24.3824793,ask,2016-05-10 11:35:00.000000,male,56,PL,male,car
78046363320709448107,57.0896038,24.3138903,,LV,23.0,Prino,,2016-05-10 15:18:00.000000,1,0,,57.1731324,24.342728,ask,2016-05-10 15:18:00.000000,male,56,LV,female,car
62354483689045479067,56.9220325,24.1087634,,LV,31.0,Prino,,2016-05-10 20:50:00.000000,1,0,,56.8098393,24.2459942,thumb,2016-05-10 20:50:00.000000,male,56,LV,male,car
67575482809579231024,56.8098393,24.2459942,,LV,31.0,Prino,,2016-05-10 21:32:00.000000,1,0,,56.6051687,24.2085651,thumb,2016-05-10 21:32:00.000000,male,56,LV,male,car
29946506120867686622,56.6051687,24.2085651,,LV,13.0,Prino,,2016-05-10 22:22:00.000000,1,0,,55.8030786,24.3670214,thumb,2016-05-10 22:22:00.000000,male,56,LT,,bus
50109868226963300410,55.8104328,24.3687528,,LT,,Prino,,2016-05-11 0:06:00.000000,1,0,,54.7274903,25.1807357,ask,2016-05-11 0:06:00.000000,male,56,LT,mixed,car
57788764876221705277,54.7274903,25.1807357,,LT,0.0,Prino,,2016-05-11 1:28:00.000000,1,0,,54.7397283,25.2755795,thumb,2016-05-11 1:28:00.000000,male,56,LT,,van
17367230918398721043,54.9355351,23.870586,,LT,2.0,Prino,,2016-05-25 8:10:00.000000,1,0,,53.1480432,22.0470413,ask,2016-05-25 8:10:00.000000,male,56,PL,male,car
49009879215893221162,52.3648763,21.1393674,,PL,5.0,Prino,,2016-05-25 13:57:00.000000,1,0,,52.3081552,21.0927242,thumb,2016-05-25 13:57:00.000000,male,56,PL,male,car
11378136836980479774,19.7063441,51.8998538,,PL,42.0,Prino,,2016-05-25 19:59:00.000000,1,0,,52.3781022,16.8746507,ask,2016-05-25 19:59:00.000000,male,56,PL,male,car
22464163786180673773,52.3747766,16.8694084,,PL,10.0,Prino,,2016-05-25 21:40:00.000000,1,0,,52.3545075,16.8402322,ask,2016-05-25 21:40:00.000000,male,56,PL,mixed,car
9833663810433133660,14.6509124,52.3257086,,PL,,Prino,,2016-05-26 7:37:00.000000,1,0,,52.3148329,13.663311,ask,2016-05-26 7:37:00.000000,male,56,D,male,car
32257885534767905435,52.3137388,13.6614246,,D,38.0,Prino,,2016-05-26 8:59:00.000000,1,0,,52.3183054,13.4987108,ask,2016-05-26 8:59:00.000000,male,56,D,,van
83640091640938762150,52.3883196,9.9970101,,D,91.0,Prino,,2016-05-26 14:28:00.000000,1,0,,4.5894228,51.9676154,ask,2016-05-26 14:28:00.000000,male,56,PL,female,car
96249980071915193974,4.5894228,51.9676154,,NL,27.0,Prino,,2016-05-26 20:03:00.000000,1,0,,2.9452765,51.2401858,ask,2016-05-26 20:03:00.000000,male,56,NL,female,car
39838028152572643886,51.0342443,3.6368795,,B,20.0,Prino,,2016-06-01 7:52:00.000000,1,0,,51.321477,5.2188103,ask,2016-06-01 7:52:00.000000,male,56,B,male,car
59052315744480127654,51.3211657,5.2185716,,NL,33.0,Prino,,2016-06-01 9:55:00.000000,1,0,,6.5122116,51.2365682,ask,2016-06-01 9:55:00.000000,male,56,F,,bus
72883736705425418894,6.5122116,51.2365682,,D,79.0,Prino,,2016-06-01 12:14:00.000000,1,0,,7.5966334,51.4675071,ask,2016-06-01 12:14:00.000000,male,56,D,male,car
61036841966591609185,7.5966334,51.4675071,,D,66.0,Prino,,2016-06-01 14:21:00.000000,1,0,,52.3865067,16.4753409,ask,2016-06-01 14:21:00.000000,male,56,PL,male,car
39004267390215753913,52.4586704,21.2936368,,PL,13.0,Prino,,2016-06-02 0:50:00.000000,1,0,,54.7012327,25.0085831,ask,2016-06-02 0:50:00.000000,male,56,LT,male,truck
